book_id,title,author,isbn,publication_year,genre,total_copies,available_copies
7b34ffef-3479-48da-bedd-f42454765ca5,This Side of Brightness,"McCann, Colum",,1998,Fiction,5,5
46e6ee6a-4675-4621-97fc-108c2f87e7bc,"She Wins, You Win: The Most Important Rule Every Businesswoman Needs to Know","Evans, Gail",,2003,Self-help,5,5
bb4ce94d-fa41-48ea-bece-19b2878c20cf,Spirits in the Sky: Classic Aircraft of World War II,"Bowman, Martin W. and Bunce, Patrick (PHT)",,1993,History,5,5
c15ef7e5-dd2e-4d24-81ef-13be197b9db8,"Cato Supreme Court Review, 2002-2003","Swanson, James L.",,2003,Law,5,5
7991f79b-5cde-47bf-a26d-7b23aa8b0b18,Stealing Home,"O'Connor, Philip F.",,1979,Fiction,5,5
72eaf30d-19e7-4def-9874-5c43b575afc0,Blade Dancer,"Viehl, S. L.",,2003,Fiction,5,5
066ad5e1-a69f-4a57-9221-e3c66e726880,"Joan Lunden's Healthy Living: A Practical, Inspirational Guide to Creating Balance in Your Life","Lunden, Joan and Morton, Laura",,1997,Health & Fitness,5,5
6000cc83-3049-4321-86f1-cf716c8ed966,Group Dynamics (Psychology),"Forsyth, Donelson R.",,1989,Psychology,5,5
03a96cdb-9595-4ff5-b738-c6e48332ea07,Here and Nowhere Else : Late Seasons of a Farm and Its Family (Concord Library Book),"Brox, Jane",,1998,Literary Criticism,5,5
06a3d6d7-a2c9-41ea-b5c8-f60536e92f3e,Wallace,"Reese, Peter",,1996,Biography & Autobiography,5,5
d77afba4-f43e-4212-af7a-51a1a38b0abc,Tabloid Dreams: Stories,"Butler, Robert Olen",,1996,Fiction,5,5
a76d16b0-a8ea-4350-88ce-e9e589699c9a,Blueprint for the Environment: A Plan for Federal Action,By,,1989,Business & Economics,5,5
2074435b-489c-4002-8e18-5d4446127723,The Little Secret That Can Change Your Life,"Davis, Joann",,2005,Self-help,5,5
97851500-a1ef-434f-b366-3c8afe24f00d,Killobyte,"Anthony, Piers",,1993,Fiction,5,5
f478981a-29b3-421a-8226-750329fb7ff6,Principles and Practice of Psychopharmacotherapy,"Janicak, Philip G., Davis, John M., Preskorn, Sheldon H., M.D., and Ayd, Frank J., Jr.",,1997,Medical,5,5
262a134f-a50c-4d80-8a3c-eb2bccb9d7ca,Photography For Dummies (For Dummies (Computer/Tech)),"Hart, Russell and Richards, Dan",,1998,Photography,5,5
ea59eef1-b056-4632-977b-ff642ff5e593,Talking To Angels: A Life Spent in High Latitudes,"Perkins, Robert",,1997,Biography & Autobiography,5,5
d13a721e-05be-4252-9d15-641e75d4fcdb,Irritable Bowel Syndrome: A Natural Approach,"Nicol, Rosemary",,1999,Health & Fitness,5,5
5fa4f86a-b00f-4657-b67f-f0dba26a2755,"Labor of Love, Labor of Sorrow","Jones, Jacqueline",,1986,Social Science,5,5
4b3c33a0-7e3e-4a54-8c77-69f29a4f4167,Name All the Animals: A Memoir,"Smith, Alison",,2004,Biography & Autobiography,5,5
f7711da4-acfe-4e2b-9540-8e426ea7f253,"Holiday Cooking (Great Taste, Low Fat)",Time-Life Books (COR),,1995,Cooking,5,5
30027114-17c9-435a-a278-f6d2636fad28,Iron and Silk,"Salzman, Mark",,1987,Travel,5,5
1d508c92-ece3-4f39-97a6-892533221aff,The Heart of Boswell: Six Journals in One Volume,"Harris, Mark and Boswell, James",,1981,Biography & Autobiography,5,5
75eafcb4-2d71-41bf-bc77-e44dfd1f1927,Stolen Season: A Journey Through America and Baseball's Minor Leagues,"Lamb, David",,1991,Sports & Recreation,5,5
88d6d4ae-766a-43df-bf6a-39a8ee7b89d9,The London Ritz Book of Christmas: The Art & Pleasures of a Traditional Christmas,"Reekie, Jennie",,1990,Cooking,5,5
ef301b3e-dd95-4965-a524-fe5e9629825c,"Deliver Us from Evil: Defeating Terrorism, Despotism, and Liberalism","Hannity, Sean",,2004,Political Science,5,5
7421c41d-3453-4b69-a0fe-eed1e311232c,Born Blue,"Nolan, Han",,2003,Young Adult Fiction,5,5
47fa6d9b-9b39-4ee1-9180-4fca066ad3fb,The King of Babylon Shall: Not Come Against You,"Garrett, George",,1998,Fiction,5,5
e02079e0-07b0-4b32-91cc-33ca1c993952,Shades of Blue and Gray (Harvest Book),"Hattaway, Herman",,1998,History,5,5
585bcc04-71f1-4590-842c-f5a439ef3dc4,The New York Public Library's Books of the Century,"New York Public Library (COR), Diefendorf, Elizabeth (EDT), and Bryan, Diana (ILT)",,1997,Reference,5,5
ecf16906-88f8-4085-a62b-a185ef02250d,Quiltmakers of Australia: Celebrating the Traditions,"Fail, Karen",,1996,Crafts & Hobbies,5,5
45be2051-fc25-48a0-8cce-4553ff4595e0,Letters to a Fiction Writer,"Busch, Frederick (EDT)",,1999,Literary Collections,5,5
dc62487a-1d0b-4ff3-8ec5-c235d7cce57b,It Had to Be You: Sometimes You Just Know When He's the One...,"Beck, Timothy James",,2001,Fiction,5,5
04b93047-6660-4b71-ae1b-37409c14ffce,The Herbal Palate Cookbook,"Oster, Maggie and Gilbertie, Sal",,1998,Cooking,5,5
ea689f6d-bd17-44fd-8a1b-85e3e981bcdb,Bart Simpson's Guide to Life: A Wee Handbook for the Perplexed,"Groening, Matt",,1993,Humor,5,5
c83cec32-9dbd-4ec9-b426-0b109dcc230e,Strange Fits of Passion: A Novel,"Shreve, Anita",,1999,Fiction,5,5
26054f4c-a267-48cb-ac6f-cf951c6cc6af,Substance Abuse Disorders in Clinical Practice (Norton Professional Books),"Senay, Edward C.",,1998,Psychology,5,5
046c63a9-3d59-42bb-8fca-e3354d2aa23c,"Theorizing Feminism: Parallel Trends In The Humanities And Social Sciences [Aug 18, 1994] Stewart, Abby J","Herrmann, Anne C. and Stewart, Abigail J. (EDT)",,1994,Social Science,5,5
abd29d29-167e-4754-8a73-4975de8f10ce,Turning Life into Fiction,"Hemley, Robin",,1994,Language Arts & Disciplines,5,5
afee4de5-fe88-46b1-818e-cd317e3b3b82,Dislocations: Stories (Norton Paperback Fiction),"Hospital, Janette Turner",,1990,Fiction,5,5
93005169-7997-4388-8c55-4cd0c13d510e,The Ships,"Quesada, Roberto and St. Martin, Hardie (TRN)",,1992,Fiction,5,5
a0992567-ec80-49fa-80c2-6199e76dd6ef,Short Fiction by Hispanic Writers of the United States (Pitt Series in Policy and),"Kanellos, Nicolas (EDT)",,1993,Literary Criticism,5,5
154eba62-d0f0-41d5-8183-e7935b85cb2b,Adventuring in the Chesapeake Bay Area (Sierra Club Adventure Travel Guides),"Bowen, John",,1999,Travel,5,5
44663a1b-feb0-4050-8710-3e3ba1125661,Everything Romance Book (Everything Series),"Baack, Donald and Baack, Pamela",,2001,Family & Relationships,5,5
87390c8b-6637-45eb-85d7-e12bb4ae10ee,From Abfab To Zen,"Waters, John, Hastreiter, Kim (EDT), and Hershkovits, David (EDT)",,1999,Photography,5,5
5c7b27df-a9d2-49a0-b336-b78239646e42,The New Rules of Money: 88 Strategies for Financial Success Today,"Edelman, Ric",,1998,Business & Economics,5,5
ee105123-f917-44c2-b4d8-e2b7d2f2b10f,Seamless Government: A Practical Guide to Re-Engineering in the Public Sector,"Linden, Russell M.",,1994,Political Science,5,5
ea71c6d3-9071-4aa1-bf05-5fbb08e424d1,Magazine Writing That Sells,"McKinney, Don",,1994,Business & Economics,5,5
39944f18-34d3-4395-a501-65d3b16bb40e,Understanding Men's Passages: Discovering the New Map of Men's Lives,"Sheehy, Gail",,1998,Psychology,5,5
ead737e2-0e5e-462a-9b15-a4d0e870cbbc,Mapping the Next Millennium: How Computer-Driven Cartography Is Revolutionizing the Face of Science,"Hall, Stephen S.",,1993,Science,5,5
23eae19c-1696-442b-bd9a-9a1da6830731,Talking from 9 to 5: Women and Men at Work,"Tannen, Deborah",,2001,Social Science,5,5
fbdbe485-8c4f-4ae1-9369-dae80290553b,Laughing in the Dark: Movie Comedy from Groucho to Woody,"Sennett, Ted",,1992,Performing Arts,5,5
03c13df0-9114-452b-b47d-d6315de36b27,New York Entertains.,Junior League of the City of New York (COR),,1974,Cooking,5,5
1bf19c4f-4a6b-40d4-817e-b93864e03114,Social Security: The System That Works,"Bernstein, Merton D. and Bernstein, Joan Brodshaug",,1988,Social Science,5,5
e5e43e6f-44e1-44d4-a9ab-a679903ac72f,Captured by History: One Man's Vision of Our Tumultuous Century,"Toland, John",,1997,Biography & Autobiography,5,5
295cf2bf-5d1c-498b-9e31-e56b6860dce5,Ready-to-Use Decorative Corners (Dover Clip Art Ready-to-Use),"Menten, Ted",,1987,Design,5,5
04eb659a-fc5b-48db-8120-4c1abaa0108f,Living the Bill of Rights: How to Be an Authentic American,"Hentoff, Nat",,1999,History,5,5
3ca377cf-cbe4-40d1-8c53-90ae7adff138,VISIONS OF TECHNOLOGY: A Century Of Vital Debate About Machines Systems And The Human World (The Sloan Technology Series),"Rhodes, Richard (EDT)",,1999,Science,5,5
fa355a45-aad1-474f-bf90-d6620b04c0c8,A Booke of Days: A Novel of the Crusades,"Rivele, Stephen J.",,1998,Fiction,5,5
96ea1c4f-477e-46d9-90cd-a3890e81f817,"According to Queeney: A Novel (Bainbridge, Beryl)","Bainbridge, Beryl",,2002,Fiction,5,5
a9b6ee53-bc77-4434-9a4d-c09db66f430b,Have Fun with Your Kids the Lazy Way,"Lebon, Marilee",,1999,Family & Relationships,5,5
62d72cf2-5850-4e25-940c-f2a0f3a6a24d,Critic's Notebook (A Harvest Book),"Howe, Irving and Howe, Nicholas (EDT)",,1995,Literary Criticism,5,5
0bbff09d-0e78-45f5-950b-f35aee50d02a,"Nearer, My God: An Autobiography of Faith","Buckley, William F.",,1998,Biography & Autobiography,5,5
557db083-377d-4011-89de-549cbc34a38b,Rekindling the Flame: How Jews Are Coming Back to Their Faith,"Osherson, Samuel",,2002,Religion,5,5
9e17c429-7b19-46b7-adcb-8b2a84618930,"Watching, from the Edge of Extinction","Stearns, Beverly Peterson and Stearns, Stephen C.",,1999,Science,5,5
168e78f8-8d65-43b5-879d-ff4ed5cc2f3e,Plasterworks: A Beginner's Guide to Molding and Decorating Plaster Projects from Stars and Cherubs to Shells and Sunflowers,"Plowman, John",,1996,Crafts & Hobbies,5,5
14bf508b-6733-444c-b417-d235990fa94f,Living When a Loved One Has Died: Revised Edition,"Grollman, Earl A.",,1995,Education,5,5
6b709b97-c028-453a-8de5-28e8cc34b52c,Pasta Verde,"Barrett, Judith",,1995,Cooking,5,5
507a134d-45c9-41bb-9198-69c1a8bb2768,Valuing Diversity: New Tools for a New Reality,"Griggs, Lewis (EDT) and Louw, Lente-Louise (EDT)",,1994,Business & Economics,5,5
671fb437-e05e-4013-ac93-5995d61148d0,School of Dreams: Making the Grade at a Top American High School,"Humes, Edward",,2003,Education,5,5
ed26f24f-2242-469a-b560-b98d187c5e66,Life Mask,"Donoghue, Emma",,2004,Fiction,5,5
ef01e393-3b85-4423-8d33-973d948628f6,Rules for Aging: A Wry and Witty Guide to Life,"Rosenblatt, Roger",,2001,Humor,5,5
0a02b035-f7d8-4e19-81e8-1413e963a3cb,American Places: Encounters with History,"Meyer, Sheldon (EDT) and Leuchtenburg, William E. (EDT)",,2000,History,5,5
3b509c83-86fe-4b1d-9872-d5db6fa09e08,Romantic Shakespeare: Quotes from the Bard on Love and Lovers,"Shakespeare, William and Finamore, Frank J. (EDT)",,2000,Poetry,5,5
675ade62-ada8-42cc-933d-64c756984efb,American Empire: The Center Cannot Hold,"Turtledove, Harry",,2002,Fiction,5,5
18c0d641-bdf6-443c-8e2e-32363884cf53,Dispatches from the Front: A History of the American War Correspondent,"Lande, Nathaniel",,1998,History,5,5
dc08ffb4-f232-4ae6-93d3-d969382cf871,On Hallowed Ground: Abraham Lincoln and the Foundations of American History,"Diggins, John Patrick",,2000,History,5,5
eb086355-37db-49cb-85da-ef1811157253,Journey from the Dawn: Life With the World's First Family,"Johanson, Donald C. and O'Farrell, Kevin",,1990,Science,5,5
50740720-e411-4dcb-988c-047fe055387a,The Story of the Irish Race,"MacManus, Seumas",,1983,History,5,5
fab2abf8-9a7e-46c7-8415-0c136f783df4,Monterey Bay: Ultimate Guide: The Ultimate Guide From Santa Cruz to San Simeon,"Jaconette, Lucinda",,1999,Travel,5,5
dfd7516a-6cb8-4a31-8012-3fd65b7484ac,Nationalism and Development in Africa: Selected Essays,"Coleman, James Smoot and Sklar, Richard L. (EDT)",,1994,History,5,5
1d4d6d8f-630f-46d7-a339-b5717e94de6e,The Pardoner's Tale,"Wain, John",,1979,Fiction,5,5
bb8fb01d-8fd6-4a26-8edd-494edae2dd48,Lincoln Steffens (Modern literature monographs),"Stinson, Robert",,1979,Biography & Autobiography,5,5
ded132f6-b03d-4350-872c-9d6fd03406f6,Scientific American: Triumph of Discovery : A Chronicle of Great Adventures in Science (Henry Holt Reference Book),Scientific American,,1995,Science,5,5
25c7859b-ab60-488b-a9ec-76e3a005f86d,NBA Basketball Offense Basics,"Vancil, Mark",,1996,Young Adult Fiction,5,5
59274ba4-e3c7-4f74-807a-bc960662eee4,Cruickshank's Photographs of Birds of America,"Cruickshank, Allan D.",,1977,Photography,5,5
fa2845b7-2a39-4de2-a89d-00ed85b5c236,"Why War? Ideology, Theory, and History (Campus)","Nelson, Keith L and Olin, Spencer C.",,1980,Political Science,5,5
1c9cedfb-91e6-4a38-827a-78479c4d452d,AFRICA (A Touchstone book),"Ungar, Sanford J.",,1986,History,5,5
e78f7e59-154a-487b-a661-6c46c9d0a8f7,Penchants and Places: Essays and Criticism,"Leithauser, Brad",,1995,Literary Criticism,5,5
ebcc5d8d-6ab7-4965-bbf9-771740f43766,"God Said It, Don't Sweat It: How to Keep Life's Petty Hassles from Overwhelming You","Warren, Neil Clark",,1998,Religion,5,5
2dbd2443-9435-42b7-a301-d71a0b7bed6b,Choices in Healing: Integrating the Best of Conventional and Complementary Approaches,"Lerner, Michael",,1994,Health & Fitness,5,5
c6cc9aad-8f3f-431a-bd60-9d19f2a78cbe,Forgotten Children of the AIDS Epidemic (Yale Fastback Series),"Geballe, Shelley, Gruendel, Janice, and Andiman, Warren (EDT)",,1995,Political Science,5,5
9bbfeb0b-ee33-4cbe-84d3-d9cedf005a6b,To a Distant Island: 2,"McConkey, James",,1984,Fiction,5,5
97e84dfd-f7f1-4de9-8fc8-c836976042f6,Eventide,"Haruf, Kent",,2004,Fiction,5,5
491feaa4-3fb7-4166-9fd7-0e51d2450f38,The Green Fuse: An Ecological Odyssey,"Harte, John and Kamp, Len (ILT)",,1996,Science,5,5
91f9a958-7037-4de4-bea6-b4b5960203be,"Ordinary Time: Cycles in Marriage, Faith, and Renewal","Mairs, Nancy",,1994,Literary Criticism,5,5
b4a1e343-7a4b-49e4-9286-53dc7c0c86c6,Ruined By Reading: A Life in Books,"Schwartz, Lynne Sharon",,1997,Biography & Autobiography,5,5
c6347c58-7f5b-487d-90a3-eda94e2177b8,African American Women in Congress: Forming and Transforming History,"Gill, Laverne McCain",,1997,Political Science,5,5
fa52a0d5-2e28-4d6f-830a-58165f73366f,We Write for Our Own Time: Selected Essays from Seventy-Five Years of the Virginia Quarterly Review,"Burnham, Alexander (EDT)",,2000,Literary Criticism,5,5
38cd1d92-3d67-4e47-a94d-0c42a710a6c9,The Great Land: Reflections on Alaska,"Hedin, Robert A. (EDT) and Holthaus, Gary (EDT)",,1994,Travel,5,5
83b7555f-9580-4bf3-b7b2-eb112073d15b,Changing Channels: Television and the Struggle for Power in Russia,"Mickiewicz, Ellen",,1999,Performing Arts,5,5
797e90ea-13bb-47bb-86ce-44a24efffb1b,American Spectator's Enemies List: A Vigilant Journalist's Plea for a Renewed Red Scare,"O'Rourke, P. J. (EDT)",,1996,Fiction,5,5
199e8528-8fad-48c2-b291-21b1b16293c7,Kurt Wolff: A Portrait in Essays and Letters,"Schneider, Deborah Lucas (TRN) and Ermarth, Michael (EDT)",,1991,Biography & Autobiography,5,5
fba52ef9-b7ae-467f-b726-3472a7048121,"Women's Health -- Missing from U.S. Medicine (Race, Gender, & Scie)","Rosser, Sue V.",,1994,Medical,5,5
b4aabb84-35fb-4dc8-a61d-3943094faed5,The Kindness of Sisters: Annabella Milbanke and the Destruction of the Byrons,"Crane, David",,2002,Biography & Autobiography,5,5
4def1cd5-f7ac-4c11-a03d-76edd0eece9c,Fuzzy Math: The Essential Guide to the Bush Tax Plan,"Bush, George W. and Krugman, Paul R.",,2001,Business & Economics,5,5
87e90495-5b59-41bd-90ef-b05dc8a6b6a0,Help for Dyslexic Children,"Miles, T. R. and Miles, Elaine",,1983,Education,5,5
e1093108-2266-4ecd-ade5-3419b3cc5ad1,"Doctor Who: Four to Doomsday (The Doctor Who Library, Book 77)","Dicks, Terrance",,1983,Fiction,5,5
633925f5-c7fd-47e2-a21d-e7c56a82739e,Shadow : Five Presidents and the Legacy of Watergate,"Woodward, Bob",,2000,History,5,5
bf882f4f-f1ac-48f5-9b1b-a78a82482a0a,Something Worth Doing: The Sub-Arctic Voyage of Aqua Star,"Chopra, Judith Wright",,1995,Sports & Recreation,5,5
633b8a7c-ecf7-4b9b-aad0-851d84c85c78,Wales and the War of the Roses,"Evans, H. T.",,1995,History,5,5
7c679b11-6a63-43d6-ad49-12ca609941bb,Daw 30th Anniversary Science Fiction Anthology (Daw Book Collectors),"Wollheim, Elizabeth R. (EDT) and Gilbert, Sheila E. (EDT)",,2002,Fiction,5,5
1a6bb438-94f5-475e-8e60-be910d9e8da3,Recasting Autobiography: Women's Counterfictions in Contemporary German Literature and Film (Reading Women Writing),"Kosta, Barbara",,1994,Literary Criticism,5,5
2ab5eda9-bc43-4b8e-86a0-4f05f9c07711,The Nutcracker,"Thomson, Sarah L. and Hague, Michael",,2004,Juvenile Fiction,5,5
efed023c-e2f5-4a51-8a58-b77bced56c07,Mars: Uncovering the Secrets of the Red Planet,"Raeburn, Paul and Golombek, Matthew P. (FRW)",,2000,Science,5,5
e97f2de5-4b97-4fc7-b42f-dabac2b2ae25,Toward a New Psychology of Women,"Miller, Jean Baker",,1987,Psychology,5,5
2fc40fa9-e4ea-4b37-8f19-7e83378f5095,Lung Cancer Chronicles,"Meyer, John A.",,1990,Health & Fitness,5,5
29247ee7-fc67-4f4c-b2f5-f24dc07e1a60,Cop: A True Story,"Middleton, Michael L.",,1994,True Crime,5,5
03e36347-3551-47bd-9f5a-4e9da046c58c,Easy-Care Landscape Plans: 41 Professional Designs for Do-It-Yourselfers,"Roth, Susan A., Ireland-Gannon Associates (COR), Lang, Susan, Skibinski, Ray (EDT), and Susan A. Roth & Company (COR)",,1995,Gardening,5,5
6a52f37d-ef6d-4b3a-8ce8-35e6787df603,The Art of Accompaniment: Making Condiments,"Brooks, Jeffree Sapp",,1988,Cooking,5,5
3c720717-d2f7-41c9-b9ef-796d67e5bdf3,Almost Innocent,"Bosworth, Sheila",,1996,Fiction,5,5
62c88663-934c-433c-9705-cad32671abc8,Sandra Gustafson's Great Eats Paris,"Gustafson, Sandra",,2001,Travel,5,5
b97e8c32-a276-4365-8a2e-4b2e312be285,A Still and Icy Silence (Stuart Mallory Mystery Series),"Roat, Ronald Clair",,1993,Fiction,5,5
1b5949cd-68c5-48c9-b647-0d459c08dde1,"Athenais: The Life of Louis XIV's Mistress, the Real Queen of France","Hilton, Lisa",,2002,Biography & Autobiography,5,5
a351c7f8-956d-4de0-83d3-f76700f96990,Christmas Every Day,"Howells, William Dean, Evans, Richard Paul, and Dimarco, Gina (ILT)",,1996,Fiction,5,5
15f49a35-024f-407f-b2e9-a759b7bee74e,I'm New Here,"Howlett, Bud",,1993,Juvenile Nonfiction,5,5
453a23f7-e5ac-48fb-83c4-290c43956bc2,Grills & Greens: Recipes for Salads and Sandwiches,"Zimmerman, Linda and Gilliland, Gerri",,1993,Cooking,5,5
eea121c1-a802-4e55-9ac8-962119e57cef,Hamlet (Cambridge School Shakespeare),"Shakespeare, William, Gibson, Rex (EDT), and Andrews, Richard (EDT)",,1994,Drama,5,5
22e1aa92-32b8-4f3b-9e67-a0cfa4f4ed71,Child Welfare,"Everett, Joyce E. (EDT), Chipungu, Sandra S. (EDT), and Leashore, Bogart R. (EDT)",,1991,Social Science,5,5
6f7965bb-0460-4d05-a91d-2d38f3b9d415,The Backyard Landscaper: 40 Professional Designs for Do-It-Yourselfers,Ireland-Gannon Association,,1992,Gardening,5,5
23f5a211-c6c8-4f6a-a3b1-0a33da006f9b,"Cultivating the Cook's Garden: Deliciously Fresh Things to Eat, Just Outside Your Kitchen Door","James, Theodore",,2002,Cooking,5,5
07a23aa3-3922-48ec-9351-3b83b4110e7d,Toward Distant Suns,"Heppenheimer, T. A.",,1980,History,5,5
fd6f1570-0d8f-47c1-97c4-af0ddf12f938,Journey to the Center of Our Galaxy: A Voyage in Space and Time,"Davis, Joel",,1991,Science,5,5
11ec3c96-755e-44da-9692-85b056b6ff43,How to Kill Your Girlfriend's Cat,"Daphne, Robert",,1988,Humor,5,5
3cd614e8-b830-461c-b7b3-065c4c9c7a06,Christmas With Southern Living 2000,ed. Rebecca Brennan~Lauren Brooks~Julie Fisher Gunter,,2000,Cooking,5,5
7d69cb57-925d-4603-aef4-847697b213d0,Dear Kilroy: A Dog to Guide Us (Capital Ideas),"Harrison, Nora Vitz",,2003,Pets,5,5
0195f61e-a7d8-44e2-85ac-e89827861b5d,Mass Murder,"Drummond, John Keith",,1991,Fiction,5,5
e61194e6-a052-40ac-8ad5-b1f7c461ee21,On Passover,"Fishman, Cathy Goldberg and Hall, Melanie W. (ILT)",,2000,Juvenile Nonfiction,5,5
50dcd040-8dbf-4ae9-949f-2d66853fd4de,Managing from the Heart,"Bracey, Hyler, Rosenblum, Jack, Sanford, Aubrey, and Trueblood, Roy",,1993,Business & Economics,5,5
c264091f-14f0-4f10-8b5a-fbdcd9b1af1d,"Dayworld Rebel (Dayworld Trilogy, II)","Farmer, Philip Jose",,1987,Fiction,5,5
dddeac31-3475-4c8e-bb68-96873f7897de,Women's Growth In Connection: Writings from the Stone Center,"Miller, Jean Baker, Jordan, Judith V., Kaplan, Alexandra G., Stiver, Irene P., and Surrey, Janet L.",,1991,Social Science,5,5
29b4a799-1638-4a03-bcd4-36fd0f793c55,"The Hungry Years: America in an Age of Crisis, 1929-1939","Watkins, T. H.",,1999,History,5,5
6330df95-5c83-427b-829a-2bff74f017e3,The Runaway Brain: The Evolution Of Human Uniqueness,"Wills, Christopher",,1993,Science,5,5
3c75998c-6b3d-4249-9043-7f1b3890d462,Frederic Remington: Selected Writings,"Remington, Frederic",,1986,Biography & Autobiography,5,5
95f84ec8-f6e3-46b7-a45a-bf5600135f25,The Irony Of Virtue: Ethics And American Power,"Lefever, Ernest W.",,1997,Philosophy,5,5
82c1c6ed-a734-428f-9ed1-561fa55b54b3,Creative Quilting for Home Decor,"Denner, Linda",,1995,Crafts & Hobbies,5,5
a63233f4-e5e3-4ba4-ad2d-9b2ec1fae370,Slow Food: Flavors and Memories of America's Hometowns,"James, Michael",,1992,Cooking,5,5
c53b12a8-2c74-426f-845a-a2251493f165,"To Toil the Livelong Day: America's Women at Work, 1780-1980","Groneman, Carol",,1987,Business & Economics,5,5
96498a6b-a38e-4190-ba71-b14922bbbc68,In Our Own Best Interest: How Defending Human Rights Benefits Us All,"Schulz, William F. and Robinson, Mary (FRW)",,2001,Philosophy,5,5
23dd9dd1-ec7c-4beb-97c3-bd0fdaf287ad,No Neutral Ground?: Abortion Politics In An Age Of Absolutes (Dilemmas in American Politics),"O'Connor, Karen",,1996,Political Science,5,5
301e1fe5-253c-4087-af0f-f2836f7dd2a3,"Neighboring on the Air: Cooking With the KMA Radio Homemakers (Shenandoah, Iowa)","Birkby, Evelyn",,1991,Cooking,5,5
ec6e8766-bb8d-4f29-8b15-1b0f97c53fa2,Movie Anecdotes,"Hay, Peter",,1990,History,5,5
72844da0-7b78-4d8a-af73-8b607b073370,"The London Rich: The Creation of a Great City, from 1666 to the Present","Thorold, Peter",,2000,History,5,5
99462988-cd53-4454-b677-b92315e53fcb,Suspicion of Madness,"Parker, Barbara",,2003,Fiction,5,5
89902ea8-b783-4587-b9e0-89d5d6d7168f,If I Never Get Back,"Brock, Darryl",,1989,Fiction,5,5
206f3fc9-8338-4929-b2c8-403174add17c,"X Windows System Administrator's Guide, Vol 8 (Definitive Guides to the X Window System)","Mui, Linda, Pearce, Eric, and O'Reilly, Tim (EDT)",,1992,Computers,5,5
d295aecf-113a-4bd4-86c2-3952f8264cc4,American Pharaoh: Mayor Richard J. Daley - His Battle for Chicago and the Nation,"Taylor, Elizabeth and Cohen, Adam",,2000,Political Science,5,5
9a5a7dea-1143-40ab-8a98-d4e5f366c8f6,"Messages from an Owl (Princeton Legacy Library, 326)","Terman, Max R.",,1997,Nature,5,5
49aaa985-5b98-4003-abff-412e8f4fac86,Letourneau's Used Auto Parts (A HARVEST BOOK),"Chute, Carolyn",,1995,Fiction,5,5
6c98276a-001f-419d-90f7-378562837a8c,Big Lies: The Right-Wing Propaganda Machine and How It Distorts the Truth,"Conason, Joe",,2004,Political Science,5,5
8e910291-f8bd-42f4-801e-9c19bd3b4e82,Bachelorette #1,"O'Connell, Jennifer",,2003,Fiction,5,5
6189a537-9210-48b4-93b7-689e8136c21b,Distributed Computing Environments (McGraw-Hill Series on Computer Communications),"Cerutti, Dan (EDT) and Pierson, Donna (EDT)",,1993,Computers,5,5
acdb9b94-afcc-4c43-96d1-a5bd5b0f5baa,Questions of Heaven: The Chinese Journeys of an American Buddhist,"Ehrlich, Gretel",,1997,Travel,5,5
a0e9975c-0722-45a7-b918-0bd1bf7799b1,Unix: The Complete Reference : System V Release 3,"Coffin, Stephen",,1988,Computers,5,5
95fbf960-2439-45ab-86b4-89ebe976d2e2,Quattro Pro 4 Inside & Out,"Cobb, Stephen",,1992,Business & Economics,5,5
6d07c014-15b0-466e-8044-d6dfaf98d1c9,"Beware, Princess Elizabeth: A Young Royals Book (Young Royals, 2)","Meyer, Carolyn",,2002,Young Adult Fiction,5,5
a1564d43-2877-41df-841c-cb736c25b6af,Plain Girl,"Geer, Charles (ILT) and Sorensen, Virginia",,2003,Juvenile Fiction,5,5
52a93d86-c998-4bff-b48c-f5d607016a2f,A Woman's Guide to Divorce and Decision Making,"Robertson, Christina",,1989,Social Science,5,5
87974e4b-e122-41f9-9d4f-3ccabfe70cfb,The Old Order: Stories of the South,"Porter, Katherine Anne",,1955,Fiction,5,5
8e0bd33c-6d40-4e17-b6c2-46cc4b61ef04,Virus X: Tracking the New Killer Plagues--Out of the Present & Into the Future,"Ryan, Frank",,1997,Medical,5,5
464ae0bb-c051-4d9f-bc60-45cd09dd9114,The Next Century,"Halberstam, David",,1991,Social Science,5,5
8104b06c-82c7-4c00-83fc-293302cdfabb,ADD and the College Student: A Guide for High School and College Students With Attention Deficit Disorder,"Quinn, Patricia O. (EDT)",,1994,Family & Relationships,5,5
3dd4c9b6-0bbe-4373-a5d7-fa64ea650344,Imagining Argentina,"Thornton, Lawrence",,1991,Fiction,5,5
663d2f8d-6806-484f-a487-18deecd72471,Snooze: The Best of Our Magazine (Unauthorized Parody),"Gingold, Alfred and Buskin, John",,1986,Humor,5,5
b3ecbc58-7e7e-4323-baf0-90b37e27711a,Great Moments in Baseball,"Seaver, Tom and Appel, Martin",,1992,Sports & Recreation,5,5
39428126-4f6c-4541-bc8b-76c6ff3555c4,Kids are Punny 2: More Jokes Sent by Kids to the Rosie O'Donnell Show,"O'Donnell, Rosie (EDT) and Rosie O'Donnell Show (Television Program) (COR)",,1998,Humor,5,5
e5cd6596-2265-4e78-a6de-528be8cced33,Beyond Jabez: Expanding Your Borders,"Wilkinson, Bruce and Smith, Brian (CON)",,2005,Religion,5,5
3c2bd8fa-a093-4d1c-b480-21dcb906d921,The Nitpicker's Guide for Next Generation Trekkers,"Farrand, Phil",,1993,Performing Arts,5,5
